ফসল: Aman | জেলা: Bagerhat | মৌসুম: Kharif 2 | রোপণ: June | বৃদ্ধি: July to Oct | কাটাই: Nov to Dec | গড় তাপমাত্রা: 26.0°C | তাপমাত্রা: 12.0–40°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 150905
ফসল: Palmyra Palm | জেলা: Jashore | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 2822
ফসল: Palmyra Palm | জেলা: Jhallokati | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 785
ফসল: Palmyra Palm | জেলা: Jhenaidah | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 1490
ফসল: Palmyra Palm | জেলা: Joypurhat | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 274
ফসল: Palmyra Palm | জেলা: Khagrachari | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 0
ফসল: Palmyra Palm | জেলা: Khulna | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 1194
ফসল: Palmyra Palm | জেলা: Kishoreganj | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 75
ফসল: Palmyra Palm | জেলা: Kurigram | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 3
ফসল: Palmyra Palm | জেলা: Kushtia | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 696
ফসল: Palmyra Palm | জেলা: Lakshmipur | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 0
ফসল: Palmyra Palm | জেলা: Lalmonirhat | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 156
ফসল: Palmyra Palm | জেলা: Madaripur | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 4300
ফসল: Palmyra Palm | জেলা: Magura | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 1799
ফসল: Palmyra Palm | জেলা: Manikganj | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 195
ফসল: Palmyra Palm | জেলা: Meherpur | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 330
ফসল: Palmyra Palm | জেলা: Moulvibazar | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 15
ফসল: Palmyra Palm | জেলা: Munshiganj | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 19
ফসল: Palmyra Palm | জেলা: Mymensingh | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 0
ফসল: Palmyra Palm | জেলা: Naogaon | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 2429
ফসল: Palmyra Palm | জেলা: Narail | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 6456
ফসল: Palmyra Palm | জেলা: Narayanganj | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 31
ফসল: Palmyra Palm | জেলা: Narsingdi | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 0
ফসল: Palmyra Palm | জেলা: Natore | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 1402
ফসল: Palmyra Palm | জেলা: Netrokona | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 4
ফসল: Palmyra Palm | জেলা: Nilphamari | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 13
ফসল: Palmyra Palm | জেলা: Noakhali | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 0
ফসল: Palmyra Palm | জেলা: Pabna | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 443
ফসল: Palmyra Palm | জেলা: Panchagar | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 0
ফসল: Palmyra Palm | জেলা: Patuakhali | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 3620
ফসল: Palmyra Palm | জেলা: Pirojpur | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 4274
ফসল: Palmyra Palm | জেলা: Rajbari | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 1442
ফসল: Palmyra Palm | জেলা: Rajshahi | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 3767
ফসল: Palmyra Palm | জেলা: Rangamati | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 10
ফসল: Palmyra Palm | জেলা: Rangpur | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 107
ফসল: Palmyra Palm | জেলা: Satkhira | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 5943
ফসল: Palmyra Palm | জেলা: Shariatpur | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 1332
ফসল: Palmyra Palm | জেলা: Sherpur | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 71
ফসল: Palmyra Palm | জেলা: Sirajganj | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 23
ফসল: Palmyra Palm | জেলা: Sunamganj | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 0
ফসল: Palmyra Palm | জেলা: Sylhet | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 0
ফসল: Palmyra Palm | জেলা: Tangail | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 0
ফসল: Palmyra Palm | জেলা: Thakurgaon | মৌসুম: Rabi | রোপণ: Sep | বৃদ্ধি: Oct to Nov | কাটাই: Nov to Feb | গড় তাপমাত্রা: 20.0°C | তাপমাত্রা: 15.0–25°C | গড় আর্দ্রতা: 60.0% | আপেক্ষিক আর্দ্রতা: 70–50% | উৎপাদন: 19
ফসল: Palong Shak | জেলা: Bagerhat | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1848
ফসল: Palong Shak | জেলা: Bandarban | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 172
ফসল: Palong Shak | জেলা: Barguna | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 131
ফসল: Palong Shak | জেলা: Barishal | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 895
ফসল: Palong Shak | জেলা: Bhola | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 475
ফসল: Palong Shak | জেলা: Bogura | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 958
ফসল: Palong Shak | জেলা: Brahmanbaria | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 554
ফসল: Palong Shak | জেলা: Chandpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 467
ফসল: Palong Shak | জেলা: Chapai Nawabganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 727
ফসল: Palong Shak | জেলা: Chattogram | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1832
ফসল: Palong Shak | জেলা: Chuadanga | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 2664
ফসল: Palong Shak | জেলা: CoxsBazar | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 26
ফসল: Palong Shak | জেলা: Cumilla | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 506
ফসল: Palong Shak | জেলা: Dhaka | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 3394
ফসল: Palong Shak | জেলা: Dinajpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 622
ফসল: Palong Shak | জেলা: Faridpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 2341
ফসল: Palong Shak | জেলা: Feni | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 562
ফসল: Palong Shak | জেলা: Gaibandha | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 340
ফসল: Palong Shak | জেলা: Gazipur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 449
ফসল: Palong Shak | জেলা: Gopalganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1039
ফসল: Palong Shak | জেলা: Habiganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 97
ফসল: Palong Shak | জেলা: Jamalpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 2102
ফসল: Palong Shak | জেলা: Jashore | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 4117
ফসল: Palong Shak | জেলা: Jhallokati | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 172
ফসল: Palong Shak | জেলা: Jhenaidah | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1960
ফসল: Palong Shak | জেলা: Joypurhat | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 448
ফসল: Palong Shak | জেলা: Khagrachari | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 374
ফসল: Palong Shak | জেলা: Khulna | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1107
ফসল: Palong Shak | জেলা: Kishoreganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 307
ফসল: Palong Shak | জেলা: Kurigram | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 828
ফসল: Palong Shak | জেলা: Kushtia | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 2295
ফসল: Palong Shak | জেলা: Lakshmipur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 251
ফসল: Palong Shak | জেলা: Lalmonirhat | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 603
ফসল: Palong Shak | জেলা: Madaripur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 324
ফসল: Palong Shak | জেলা: Magura | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 705
ফসল: Palong Shak | জেলা: Manikganj | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 442
ফসল: Palong Shak | জেলা: Meherpur | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 1156
ফসল: Palong Shak | জেলা: Moulvibazar | মৌসুম: Kharif 2 | রোপণ: Aug | বৃদ্ধি: Sep to Jan | কাটাই: Feb | গড় তাপমাত্রা: 21.0°C | তাপমাত্রা: 12.0–30°C | গড় আর্দ্রতা: 70.0% | আপেক্ষিক আর্দ্রতা: 75–65% | উৎপাদন: 108
